link,id_company,company_name,company_address,company_size,company_website,company_type,company_details
https://careerviet.vn/vi/nha-tuyen-dung/rhenus-logistics-ltd.35A8407D.html,35A8407D,"RHENUS LOGISTICS LTD,.","Số 33, đường Lê Duẩn, Phường Bến Nghé, Quận 1/Tầng 18, Tòa nhà Peakview, Số 36 Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, TP.Hà Nội, Việt Nam",Qui mô công ty: 500-999,Website: https://www.rhenus.group/vn/en/,Loại hình hoạt động: 100% vốn nước ngoài,"The Rhenus Group is a leading logistics service provider with global operations and an annual turnover of EUR 8.6 billion. Rhenus has 39,000 employees across 1,120 sites in 60+ countries.. The Rhenus Group provides solutions for a wide variety of different sectors to complete supply chain including multimodal transport operations, warehousing, customs clearance as well as innovative value-added services."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-may-mac-xnk-atelier-spirit.35A99974.html,35A99974,CÔNG TY TNHH MAY MẶC - XNK ATELIER SPIRIT,"87/36 Phan Văn Hớn , phường Tân Thới Nhất, quận 12 , TP Hồ Chí Minh",Qui mô công ty: 25-99,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Atelier Spirit Co. Ltd. là Công ty chuyên thiết kế, sản xuất các mặt hàng thời trang xuất khẩu đi Châu Âu, Mỹ. Chúng tôi luôn đề cao vai trò của từng thành viên trong công ty, sự cống hiến của mỗi người sẽ tạo nên sự thành công cho công ty.
Bạn tự tin có năng lực, có lòng đam mê và nhiệt huyết với công việc, hãy về với chúng tôi để thực hiện ước mơ của chúng ta.
Địa điểm làm việc: 87/36 Phan Văn Hớn , phường Tân Thới Nhất, quận 12 , TP Hồ Chí Minh"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-hoang-dao.35A6AE4F.html,35A6AE4F,Công Ty Cổ Phần Đầu tư Hoàng Đạo,"Tầng 11, Tòa nhà Zodiac, ngõ 19 Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Qui mô công ty: 100-499,Website: https://zodiac.com.vn/,Loại hình hoạt động: Cổ phần,"Công ty CP Đầu tư Hoàng Đạo - Với hơn 30 năm kinh nghiệm trong lĩnh vực trình chiếu, Zodiac tự hào là nhà phân phối độc quyền nhiều thương hiệu thiết bị trình chiếu lớn trên thế giới tại Việt Nam, mang tới những giải pháp hàng đầu trong các lĩnh vực:
Thiết bị trình chiếu
Công nghệ giáo dục
Tích hợp hệ thống
Anh ninh quốc phòng
Với tôn chỉ ""Nhân tài là cốt lõi của thành công"" - chúng tôi tin tưởng văn hóa, môi trường làm việc, cơ hội thăng tiến và chế độ đãi ngộ ưu việt sẽ là những yếu tố then chốt để thu hút và gìn giữ nhân tài đóng góp cho sự phát triển của công ty."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-san-xuat-va-thuong-mai-thanh-phong.35A99DD0.html,35A99DD0,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI THÀNH PHONG,"Số 33, đường 15, khu công nghiệp, đô thị và dịch vụ VSIP Bắc Ninh, Xã Đại Đồng, Huyện Tiên Du, Tỉnh Bắc Ninh, Việt Nam",Qui mô công ty: 100-499,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Được thành lập từ năm 1994, Doanh nghiệp Tư nhân Sản Xuất và Kinh Doanh Thương Mại Thành Phong với gần 20 năm kinh nghiệm trong nghề sản xuất cơ khí nội thất, phát triển và ngày càng lớn mạnh trên thị trường trong nước và quốc tế. Với nhà máy có tổng diện tích 30,000 mét vuông, nhà xưởng được xây dựng theo tiêu chuẩn quốc tế, dây chuyền máy móc hiện đại, đội ngũ nhân viên chuyên nghiệp, có kinh nghiệm cùng với phương châm kinh doanh
Chất lượng
ĐÚNG - Tiến độ
Cam kết
THÀNH PHONG PTE., LUÔN LÀM HÀI LÒNG KHÁCH HÀNG.
Trải qua bề dày kinh nghiệm và sự phát triển của Công ty, đến nay Thành Phong Pte., là một trong những nhà cung cấp chủ đạo, được tín nhiệm của nhiều khách hàng lớn như: Piaggio Việt Nam, Samsung Electronics Vietnam, Cannon Vietnam, Panasonic Vietnam, Foster Vietnam, Pepsico, Chevron Vietnam…và toàn bộ các hệ thống siêu thị miền Bắc Việt Nam: Intimex, Hapro, Fivimart Vietnam, Ocean Mart, Ebest, Big C…và hệ thống các siêu thị mini.
Bên cạnh thị trường nội địa, Thành Phong Pte., còn phát triển các sản phẩm xuất khẩu sang thị trường Châu Âu, Nhật Bản. Hiện nay Công ty là nhà cung cấp lớn, lâu năm và có uy tín đối với các khách hàng quốc tế như: Carrefour, Tradestone International, Maxprom, Business Global…và thị trường Nhật Bản: Art Giken, Sankin
Sự lựa chọn đúng đắn của bạn là sự thành công của chúng tôi."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-opencommerce-tech.35A99B95.html,35A99B95,CÔNG TY TNHH OPENCOMMERCE TECH,"130 Đường Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Thành phố Hà Nội, Việt Nam",,,Loại hình hoạt động: Trách nhiệm hữu hạn,"130 Đường Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Thành phố Hà Nội, Việt Nam"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-minh-huong-p-n-d-thuong-hieu-thoi-trang-mac-nha-cao-cap-sunfly.35A7D45D.html,35A7D45D,Công ty TNHH Minh Hương P.N.D (thương hiệu thời trang mặc nhà cao cấp Sunfly),"Lô A2 - CN6, cụm Công nghiệp Từ Liêm, Quận Bắc Từ Liêm, Hà Nội, Việt Nam",Qui mô công ty: 100-499,Website: https://sunfly.com.vn/,Loại hình hoạt động: Trách nhiệm hữu hạn,"Thương hiệu thời trang Sunfly ra đời từ khát vọng vươn lên, ý chí và niềm tin của các thành viên sáng lập cùng anh em cộng sự công ty TNHH Minh Hương P.N.D với mong muốn xây dựng thương hiệu thời trang dành riêng cho phụ nữ Việt Nam có thiết kế đa dạng, trẻ trung, dịch vụ chuyên nghiệp và giá thành hợp lý. Với niềm tin vững mạnh, Sunfly luôn muốn khẳng định uy tín và khát vọng nâng tầm thương hiệu Việt, tự hào là sản phẩm 100% do chính bàn tay và khối óc của con người Việt tạo dựng và phát triển.
Thành lập từ năm 2005, trải qua hơn 17 năm hình thành và phát triển, đến nay, Sunfly tự hào là thương hiệu trong top đầu trong lĩnh vực thời trang mặc nhà cao cấp tại Việt Nam với hệ thống phân phối trên 70 showroom và đại lý chính thức khắp cả nước.
Được xây dựng trên sứ mệnh tôn vinh vẻ đẹp của người phụ nữ Việt Nam, từng sản phẩm của Sunfly đều được thổi hồn nét quyến rũ, tươi trẻ, tự tin, tràn đầy sức sống trên nền chất liệu vải rất đa dạng từ vải dệt kim Cotton + Spandex đến các chất liệu hot trend như lụa co giãn độc quyền,Linen,Thô kate hay vải nhung chất lượng cao cấp được đặt hàng riêng tại các nhà cung cấp hàng đầu Việt Nam hoặc từ các nhà cung cấp hàng đầu Thế giới, cộng với quy trình khép kín từ thiết kế - sản xuất – phân phối được đầu tư một cách chuyên nghiệp và bài bản, đạt tiêu chuẩn theo qui trình quản lý chất lượng theo tiêu chuẩn ISO. Đội ngũ nhân sự tại công ty luôn được tuyển chọn kỹ lưỡng đầu vào, có năng lực cao, tâm huyết, luôn nghiên cứu và tìm tòi các giải pháp, công nghệ mới để ứng dụng cải tiến sản phẩm, vượt mọi thách thức để vươn tới những đỉnh cao, chân trời mới."
https://careerviet.vn/vi/nha-tuyen-dung/tong-cong-ty-co-phan-bao-hiem-buu-dien.35A8885B.html,35A8885B,Tổng công ty Cổ phần Bảo hiểm Bưu điện,"95 Trần Thái Tông, Dịch Vọng, Cầu Giấy, Hà Nội",Qui mô công ty: 1.000-4.999,Website: https://www.pti.com.vn/vi,Loại hình hoạt động: Cổ phần,"Tổng công ty Cổ phần Bảo hiểm Bưu điện (PTI) được thành lập ngày 01/08/1998. Hiện nay 3 cổ đông chính là Công ty Bảo hiểm DB - Hàn Quốc (chiếm 37,32%), Công ty Chứng khoán Vndirect (chiếm 51%) Bên cạnh hoạt động kinh doanh bảo hiểm chính, PTI cũng đẩy mạnh các hoạt động đầu tư, trong đó, tập trung vào 2 lĩnh vực chính: Đầu tư Tài chính và Đầu tư bất động sản. PTI đang là một trong những doanh nghiệp bảo hiểm có tỉ lệ sinh lời trên vốn chủ sở hữu cao trên thị trường."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mtv-tu-van-dau-tu-gfdi.35A8D717.html,35A8D717,Công Ty TNHH MTV Tư Vấn Đầu Tư GFDI,"số 92 đường 29/3, P. Hòa Xuân, Q. Cẩm Lệ, TP. Đà Nẵng",Qui mô công ty: 100-499,Website: https://gfdigroups.com/,Loại hình hoạt động: Cá nhân,"Công ty GFDI chính thức đi vào hoạt động từ tháng 5 năm 2018, đến nay đã bước sang năm thứ 5 GFDI vững bước trên chặng đường phát triển tại thị trường đầu tư Việt Nam. Chúng tôi hiện có Hội sở và 11 Chi nhánh tọa lạc tại các tỉnh, thành phố trọng điểm Việt Nam là: Đà Nẵng, Hà Nội, Quảng Trị, Quảng Bình, Thừa Thiên Huế, Quy Nhơn – Bình Định, Nha Trang – Khánh Hòa, Buôn Mê Thuột – Đắk Lắk, Vũng Tàu và Tp. Hồ Chí Minh.
Từ những ngày đầu thành lập, GFDI hoạt động chủ yếu trong lĩnh vực tư vấn đầu tư và đã dần mở rộng hoạt động sang các lĩnh vực tiềm năng khác. Tính đến thời điểm hiện tại, chúng tôi hiện đang hoạt động trong 6 lĩnh vực sau:
1.    Quản lý vốn
2.    F&B: Bao gồm: Nhà Hàng Làng Nghệ Đà Nẵng; Nhà Hàng Làng Nghệ Quảng Trị
3.    Sản xuất hàng tiêu dùng & Thương mại : Seneco; Enzy Food; K-Products
4.    G-Media: Các dự án Media được GFDI đầu tư: – Thiên thần hộ mệnh; – Bẫy ngọt ngào
5.    Kinh doanh phân phối BĐS: – Phân phối 2 dựa án Phú Xuân City, Eco Garden; – Tòa nhà văn phòng cho thuê
6.    Thể thao & Thể thao điện tử: – CLB Futsal GFDI Sông Hàn; – Genius ESports
GFDI với sự uy tín, hoạt động minh bạch, chuyên nghiệp, luôn coi trọng giá trị cộng đồng & đồng hành cùng sự thành công của khách hàng đã và đang trên đường thay đổi tư duy đầu tư truyền thống, đảm bảo lợi nhuận tốt nhất cho nhà đầu tư.
GFDI được tạo nên với sứ mệnh: luôn lắng nghe, cảm nhận sâu sắc và nỗ lực để mang lại các giá trị sống tốt đẹp cho cộng đồng, khách hàng, đối tác và thành viên của tổ chức.
“Đến với chúng tôi, giấc mơ của bạn sẽ thành hiện thực”
“Come with us. Your dreams come true”
-----------------------
CÔNG TY TNHH MTV TƯ VẤN ĐẦU TƯ GFDI
Địa chỉ Hội sở: GFDI Building, số 92, đường 29/3, P. Hòa Xuân, Q. Cẩm Lệ, Tp. Đà Nẵng
Địa chỉ các chi nhánh: https://gfdigroups.com/he-thong/
Hotline: 02363555939 - 0942679339 (Phòng HCNS)
Website: https://gfdigroups.com
Fanpage: https://www.facebook.com/GFDIgroup
Fanpage tuyển dụng: https://www.facebook.com/gfdicareers
Linkedin: https://www.linkedin.com/company/gfdigroup
Tiktok: https://rg.link/T7jG97p"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-duoc-pham-do-thanh.35A99CA1.html,35A99CA1,CÔNG TY CỔ PHẦN SPM,"Lô số 51, Đường số 2, Khu công nghiệp Tân Tạo, Phường Tân Tạo A, Quận Bình Tân, Thành Phố Hồ Chí Minh",,,Loại hình hoạt động: Cổ phần,"Lô số 51, Đường số 2, Khu công nghiệp Tân Tạo, Phường Tân Tạo A, Quận Bình Tân, Thành Phố Hồ Chí Minh"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-3s-media-viet-nam.35A97570.html,35A97570,Công ty TNHH 3S Media Việt Nam,"Khu đô thị Văn Phú, Phú La, Hà Đông",Qui mô công ty: 100-499,,,"Công ty TNHH 3S Media Việt Nam, được thành lập vào 23/07/2020, là một doanh nghiệp hoạt động với 2 mảng dịch vụ chính:
1. Sáng tạo và xuất bản các nội dung trên nền tảng YOUTUBE
2. Cung cấp các giải pháp về dịch vụ tư vấn nhân sự và đào tạo (3SE)
Cùng với mong muốn mang đến cho khách hàng, đối tác và cộng đồng những giá trị tốt nhất và đóng góp tích cực cho sự phát triển của xã hội, 3S Media luôn không ngừng cải tiến, sáng tạo nhằm đưa ra các sản phảm giải trí lành mạnh, đề cao tính giáo dục, đồng thời góp phần giúp mở rộng nhận thức trong cộng đồng.
Sở hữu độ ngũ nhân sự trẻ trung, năng động cùng chính sách đãi ngộ toàn diện về vật chất và tinh thần, chúng tôi tự tin khi nói rằng 3S Media sẽ là một môi trường tuyệt vời và thuận lợi để bạn có thể phát triển sự nghiệp và bản thân.
Tham khảo thêm thông tin tại:
Fanpage: https://www.facebook.com/3sMediaVietNam
Youtube: https://www.youtube.com/@3smediavietnam"
https://careerviet.vn/vi/nha-tuyen-dung/truong-thpt-pham-ngu-lao.35A99CF9.html,35A99CF9,Trường THPT Phạm Ngũ Lão,Thôn Đìa - Xã Nam Hồng - Huyện Đông Anh - Hà Nội.,Qui mô công ty: 25-99,,Loại hình hoạt động: Cổ phần,Thôn Đìa - Xã Nam Hồng - Huyện Đông Anh - Hà Nội.Thôn Đìa - Xã Nam Hồng - Huyện Đông Anh - Hà Nội.
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-thuong-mai-quoc-te-fuji-luxury-group.35A99DAF.html,35A99DAF,CÔNG TY CỔ PHẦN ĐẦU TƯ THƯƠNG MẠI QUỐC TẾ FUJI LUXURY GROUP,"số 132 phố Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Thành phố Hà Nội, Việt Nam",,,Loại hình hoạt động: Cổ phần,"số 132 phố Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Thành phố Hà Nội, Việt Nam"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cpdt-va-tmdv-richta-house.35A999DF.html,35A999DF,CÔNG TY CPĐT VÀ TMDV RICHTA HOUSE,"14 Nguyễn Trác, Hòa Thuận Tây, Hải Châu, Đà Nẵng",Qui mô công ty: 25-99,,Loại hình hoạt động: Cổ phần,Chuyên tư vấn kênh đầu tư Bất động sản tại Đà Nẵng
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-xay-dung-cong-trinh-568.35A9903E.html,35A9903E,Công ty cổ phần xây dựng công trình 568,"Đốc Ngữ, Ba Đình, Hà Nội",Qui mô công ty: 100-499,,Loại hình hoạt động: Cổ phần,"Công ty CP Xây dựng Công trình 568 (Công ty 568) có bề dày hơn 18 năm kinh nghiệm hoạt động trong các lĩnh vực đầu tư xây dựng và dịch vụ tư vấn. Trong chặng đường ấy, bằng tinh thần trách nhiệm cao, sự tận tụy trong công việc, không ngại khó khăn thử thách, Công ty 568 đã dần tạo dựng được uy tín thương hiệu trên những công trình chất lượng, đảm bảo tiến độ và yếu tố kỹ mỹ thuật, mang đến sự hài lòng cho các chủ đầu tư.
Tỷ lệ thuận với nhịp độ tăng trưởng kinh tế sôi động của cả nước thì sự cạnh tranh trong lĩnh vực xây dựng cũng trở nên khốc liệt hơn bao giờ hết; đặc biệt đã xuất hiện nhiều tên tuổi lớn với tiềm lực mạnh, kinh nghiệm dồi dào. Trong bối cảnh đó, làm thế nào để đáp ứng được yêu cầu ngày càng cao của thị trường cũng như sự phát triển không ngừng của đất nước, nhất là trong bối cảnh hội nhập kinh tế quốc tế ngày càng sâu rộng? Làm thế nào để tồn tại và tạo dựng được chỗ đứng vững chắc trên thương trường?... là những câu hỏi khó khiến Công ty 568 phải luôn băn khoăn, trăn trở tìm hướng đi riêng phù hợp. Và Công ty 568 đã tìm được câu trả lời với xây dựng chiến lược trọng tâm là tạo ra sự khác biệt từ nguồn lực con người, đầu tư phát triển nguồn nhân lực chất lượng cao; hoạt động kinh doanh luôn lấy chất lượng sản phẩm - uy tín thương hiệu làm trọng, thực hiện công việc bằng cái tâm đầy nhiệt huyết và tinh thần trách nhiệm cao; mạnh dạn đầu tư phương tiện, máy móc, thiết bị, dây chuyền sản xuất hiện đại để chủ động trong mọi tình huống; tăng cường ứng dụng tiến bộ khoa học kỹ thuật vào đổi mới biện pháp thi công theo hướng hiện đại và tiên tiến; tiến từng bước vững chắc từ dự án quy mô nhỏ đến cấp cao hơn, tạo ra nhiều sản phẩm chất lượng, đa dạng để đáp ứng hiệu quả yêu cầu đối tác, khách hàng."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thie-t-ke-green.35A99F3C.html,35A99F3C,CÔNG TY CỔ PHẦN THIẾT KẾ GREEN,"7A/43/15 Thành Thái, Phường 14, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Qui mô công ty: 25-99,,Loại hình hoạt động: Cổ phần,"7A/43/15 Thành Thái, Phường 14, Quận 10, Thành phố Hồ Chí Minh, Việt Nam"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-united-asia.35A8A3F1.html,35A8A3F1, Công ty TNHH United Asia,"2nd Floor, Coalimex Building, No. 33 Trang Thi, Hoan Kiem, Hanoi",Qui mô công ty: 25-99,,Loại hình hoạt động: Trách nhiệm hữu hạn,"United Asia Co Ltd is an international loss adjusting firm, which was founded by regional and local experienced loss adjusters in 2008. The company provides services of risk management, engineering pre-risk survey, loss adjusting and claim handling for local and regional insurance companies, brokers and reinsurance companies. Our business mainly focuses on the areas of fire/property Insurance, engineering insurance (including machinery breakdown, contractors’ all risks, erection all risks, contractors’ plant and machinery etc.), liability and casualty insurance, business interruption insurance, marine cargo and hull insurance.
As one of the reputable loss adjusting firms servicing in Vietnam and international markets, we commit to providing customers with the highest quality claim services. We maintain and enhance our position in the market by building up a team of adjusters with high levels of technical competency and efficiency. Over the years, we have built up an associated network of international adjusting companies in various regional countries, who are able to assist our customers in handling claims overseas.
As the matter of fact, we maintain and enhance our position by demanding the highest levels of technical competence and efficiency from our staff so in this working enviroment, you can achieve a wealth of knowledges in both law, insurance, finance, audit, negotiation skill, etc.."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-nexia-stt.35A8D0E1.html,35A8D0E1,CÔNG TY TNHH NEXIA STT,"Tầng 19 tòa nhà C’Land số 156 Xã Đàn 2, phường Nam Đồng, quận Đống Đa, Hà Nội",Qui mô công ty: 100-499,Website: https://www.nexia.vn/,Loại hình hoạt động: Trách nhiệm hữu hạn,"NEXIA là một mạng lưới hàng đầu thế giới bao gồm các công ty tư vấn và kế toán độc lập, chất lượng cao, đáp ứng các yêu cầu về kinh doanh và tài chính cho các tổ chức, cá nhân với tầm nhìn quốc tế. Mạng lưới các công ty thành viên của NEXIA hoạt động trên 100 quốc gia tại hơn 590 văn phòng khắp thế giới với hơn 23.000 chuyên gia. Công ty TNHH NEXIA STT, tiền thân được biết đến từ năm 2004 với tên Công ty Hợp danh Kiểm toán và Tư vấn STT thành lập từ năm 2004, chuyên cung cấp các dịch vụ chuyên môn đa dạng về kiểm toán, kế toán, tư vấn tài chính, tư vấn thuế, dịch vụ hỗ trợ doanh nghiệp nhằm đáp ứng các nhu cầu trước mắt và dài hạn của khách hàng. NEXIA STT, có trụ sở chính tại Hà Nội và chi nhánh tại Thành phố Hồ Chí Minh và Hải Phòng, cam kết cung cấp dịch vụ cho khách hàng trên khắp đất nước. NEXIA STT, established since 2004, is member firm of NEXIA International - ""TOP 9"" among the world’s largest auditing and advisory firms, with more than 35,000 staff, 727 offices in over 122 countries worldwide. Through over 16 years of strong development, and with offices in Hanoi, Ho Chi Minh City and Hai Phong City, Nexia STT has become one of the leading firms in the fields of auditing, accounting and business advisory in providing high quality and competitive services in the countries and region. According to the report of the Ministry of Finance, Nexia STT is ranked among “TOP 10” Auditing Firms achieving highest revenue in providing accounting and tax advisory services in Vietnam. NEXIA STT is an ACCA’s Approved Employer, an ICAEW’s Authorised Training Employer and a Recognised Employer Partner of CPA Australia. Joining Nexia STT, you’ll have a great opportunity to be supported in studying and become a member of professional networks."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dich-vu-cham-soc-suc-khoe-cong-dong-viet-nam.35A90D47.html,35A90D47,CÔNG TY CỔ PHẦN DỊCH VỤ CHĂM SÓC SỨC KHỎE CỘNG ĐỒNG VIỆT NAM,"HT9 Starlake Tay Ho, Ha Noi, Viet Nam",Qui mô công ty: 100-499,,Loại hình hoạt động: Cổ phần,"MIRAI là hệ thống y tế cung cấp dịch vụ khám sức khỏe đẳng cấp thế giới, tạo ra chuẩn mực cao về dịch vụ y tế cộng đồng, là nơi khách hàng yêu mến, đối tác tin tưởng, đội ngũ tự hào
MIRAI mang lại sự sống khỏe mạnh và bền vững cho người Việt, góp phần kiến tạo một cộng đồng có khả năng đóng góp giá trị cho xã hội."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thuong-mai-va-cong-nghe-lam-linh-phu.35A93A15.html,35A93A15,Công ty Cổ phần Thương Mại và Công Nghệ Lâm Linh Phú,"số 39b, ngõ 127 Võ Chí Công, Xuân La, Tây Hồ, Hà Nội",Qui mô công ty: 25-99,Website: http://lamlinhphu.com/,Loại hình hoạt động: Cổ phần,"Công ty Cổ phần Thương mại và Công nghệ Lâm Linh Phú - Công ty cổ phần thương mại và công nghệ Lâm Linh Phú thành lập năm 2009, giấy phép kinh doanh do phòng đăng ký kinh doanh - sở kế hoạch và đầu tư thành phố Hà Nội cấp ngày 23 / 10 / 2009 - Loại hình doanh nghiệp: Công ty cổ phần - Lĩnh vực hoạt động chính - Quảng cáo - Dịch vụ liên quan đến in - Hoạt động thiết kế chuyên dụng - Hoạt động trang trí nội thất - Hoàn thiện công trình xây dựng - Xuất nhập khẩu các mặt hàng công ty kinh doanh"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-pha-n-giai-phap-co-khi-vntech.35A9589D.html,35A9589D,CÔNG TY CỔ PHẦN GIẢI PHÁP CƠ KHÍ VNTECH,"Số 39, Ngõ 285 đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, thành phố Hà Nội, Việt Nam.",Qui mô công ty: 25-99,,Loại hình hoạt động: Cổ phần,"CÔNG TY CỔ PHẦN GIẢI PHÁP CƠ KHÍ VNTECH chuyên cung cấp các loại Máy Cắt Thủy Lực, Máy Chấn CNC, Máy Cắt Laser Fiber, Máy Đột CNC, Máy Gấp Tự Động, Autoline, Máy Mài Bavia"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thiet-bi-amber.35A97726.html,35A97726,CÔNG TY CỔ PHẦN XUÂN HÒA VIỆT NAM,"Đường Nguyễn Văn Linh, Phường Xuân Hoà, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc, Việt Nam",Qui mô công ty: 500-999,,Loại hình hoạt động: Cổ phần,"Công ty Cổ phần Xuân Hòa Việt Nam (Xuân Hòa) thành lập năm 1980 do Cộng Hòa Pháp tài trợ (qua thương hiệu của hãng xe Peugeot). Sau 42 năm, sản phẩm của Xuân Hòa đã trải rộng trên khắp cả nước và vươn ra quốc tế, với các đối tác lớn trong ngành nội thất như IKEA của Thụy Điển, Habitat của Pháp, Sankin của Nhật Bản. Bên cạnh đó, Xuân Hòa còn là đối tác sản xuất khung ghế cho Toyota, mạ chi tiết cho Honda, đáp ứng tốt các yêu cầu cao về chất lượng và thời gian hoàn thành sản phẩm.
Xuân Hòa tự hào là nhà cung cấp sản phẩm cho các công trình trọng điểm quốc gia như Tòa nhà Quốc Hội, Trung tâm Hội nghị Quốc Gia, bệnh viện Bạch Mai… và các doanh nghiệp lớn trong nước như: Samsung Electronics Việt Nam, ngân hàng Phương Đông OCB, Tổng công ty Bưu điện Việt Nam VNPost, trường quốc tế Olympia…và nhiều công trình dân sinh khác.
Bằng việc phát huy những điểm mạnh sẵn có trong 42 năm kinh nghiệm, đội ngũ nhân sự chất lượng cao kết hợp công nghệ và máy móc hiện đại, quy trình quản trị sản xuất tiên tiến cùng việc hợp tác với các đối tác quốc tế, Xuân Hòa cam kết mang sản phẩm tiêu chuẩn chất lượng quốc tế phục vụ người tiêu dùng Việt."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dt-tm-va-sx-bao-bi-tuan-ngoc.35A6ED02.html,35A6ED02,Công ty TNHH ĐT TM và SX Bao bì Tuấn Ngọc,"85 Nguyen Thai Hoc Stress, Ba Đinh District, HaNoi, Vietnam",Qui mô công ty: 100-499,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Giới thiệu Tuấn Ngọc Plastics.,ltd thành lập và hoạt động từ năm 1986
Mặt hàng chính là bao bì mềm: túi nilon HD, PE, PP. Năm 1991 với chính sách chuẩn hoá chất lượng, hiện đại hoá dây chuyền, đa dạng hoá sản phẩm bao bì, công ty đã đầu tư đồng bộ các dây chuyền sản xuất các mặt hàng mới, nâng cao chất lượng và số lượng theo n hu cầu thị trường.
Tuấn Ngọc Plastics.,ltd là một trong những đơn vị tiên phong trong lĩnh vực sản xuất - thiết kế bao bì nhựa và bao bì công nghệp, đặc biệt là thiết kế & in ấn túi nilon (túi ni lông) thông dụng. Qua hơn 35 năm kinh nghiệm, Tuấn Ngọc Plastics.,ltd đã là đối tác của hơn 6000 khách hàng trong và ngoài nước.
Sứ mệnh của Tuấn Ngọc Plastics.,ltd là tạo ra các sản phẩm chất lượng tốt nhất theo mọi yêu cầu của quý khách hàng. Hỗ trợ tư vẫn miễn phí thiết kế và in túi nilon phục vụ nhu cầu quảng bá thương hiệu và hình ảnh doanh nghiệp.
Đặc biệt, Bao Bì Tuấn Ngọc đã được cấp
ISO 22000:2018 cho lĩnh vực Sản xuất kinh doanh lĩnh vực nhựa và bao bì nhựa đựng thực phẩm do Viện Chất lượng ISSQ cấp số chứng nhận HA 244-19 vào ngày 04/10/2019
Chứng nhận An toàn thực phẩm. Đáp ứng yêu cầu về sản phẩm an toàn cho các doanh nghiệp ngành thực phẩm
Quy mô : >=100 nhân viên"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tin-mai.35A6AF0B.html,35A6AF0B,CÔNG TY CỔ PHẦN TÍN MAI,"229A NGUYỄN PHÚC CHU, P15, TÂN BÌNH",,Website: https://tinmai.vn/,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty TNHH TÍN MAI chuyên về kinh doanh nội địa và xuất khẩu các mặt hàng nông sản như hồ tiêu, các sản phẩm sắn (khoai mì)."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-atlas-copco-viet-nam.35A8C3FC.html,35A8C3FC,CÔNG TY TNHH ATLAS COPCO VIỆT NAM ,"Lô F, đường số 12, KCN Sóng Thần 2, Phường Dĩ An, TP. Dĩ An, Tỉnh Bình Dương",Qui mô công ty: 25-99,Website: https://www.atlascopco.com/vi-vn/about-us,Loại hình hoạt động: Trách nhiệm hữu hạn,"Atlas Copco is a world leading provider of industrial productivity solutions. The products and services range from compressed air and gas equipment, generators, construction and mining equipment, industrial tools and assembly systems, to related aftermarket and rental. In close cooperation with customers and business partners, and with more than 130 years of experience, Atlas Copco innovates for superior productivity. Headquartered in Stockholm, Sweden, the Group’s global reach spans more than 160 markets. Learn more at www.atlascopco.com. Compressor Technique of the Atlas Copco Group with the main production center located in Antwerp, Belgium. The division develops, manufactures, markets and distributes worldwide a vast range of air compressors, Air Optimization systems, Aftermarket products and total quality air solution equipment used in all kind of industries where the quality of the air is paramount for the end product and production process. The main product scope of supply of the division covers a wide range of air compressors, medium, low and high pressure variants, with various compression technologies. Atlas Copco have been operating in Vietnam since 1994 and are now a"
